0.04395400593471807, 0.035761589403973504
0.056750741839762614, 0.03315496688741722
0.07066023738872401, 0.03067549668874172
0.09068991097922846, 0.028068874172185426
0.11962166172106825, 0.025144370860927148
0.16913946587537093, 0.022092715231788077
0.23034124629080105, 0.01961324503311258
0.33104599406528185, 0.01694304635761589
0.4795994065281903, 0.014145695364238407
0.6214762611275964, 0.012174834437086089
0.7906157270029666, 0.01020397350993377
0.9408382789317509, 0.008614569536423838
1.0982937685459944, 0.006898013245033106
1.2340504451038576, 0.0052450331125827795
1.3620178041543023, 0.003147019867549665
1.4204376854599403, 0.0013033112582781434
