0.012510, 0.034423
0.042809, 0.041737
0.073756, 0.031153
0.081295, 0.030354
0.130218, 0.025676
0.123584, 0.019912
0.228437, 0.018280
0.329517, 0.020544
0.501096, 0.017293
0.639129, 0.012075
0.754021, 0.009653
0.943163, 0.008649
0.978019, 0.009843
1.260586, 0.012174
1.381771, 0.002850
1.327745, -0.001287
